borough;numfloors;LAT;LONG;coordinates 
MN;12.0;40.7644098;-73.9630848;40.7644098, -73.9630848
MN;19.0;40.8117537;-73.9630874;40.8117537, -73.9630874
BK;16.0;40.6929912;-73.9630882;40.6929912, -73.9630882
MN;13.0;40.7564253;-73.9630928;40.7564253, -73.9630928
BK;7.0;40.7181662;-73.9630959;40.7181662, -73.9630959
MN;26.0;40.7546385;-73.9631118;40.7546385, -73.9631118
MN;20.0;40.7668444;-73.9631159;40.7668444, -73.9631159
BK;14.0;40.672507;-73.9631176;40.672507, -73.9631176
MN;38.0;40.7570978;-73.9631249;40.7570978, -73.9631249
BK;7.0;40.6172984;-73.9631445;40.6172984, -73.9631445
MN;11.0;40.7595324;-73.9631488;40.7595324, -73.9631488
MN;25.0;40.7772607;-73.9631498;40.7772607, -73.9631498
MN;26.0;40.7628343;-73.9631506;40.7628343, -73.9631506
MN;10.0;40.7626944;-73.9631651;40.7626944, -73.9631651
MN;39.0;40.7613467;-73.9631839;40.7613467, -73.9631839
MN;25.0;40.7770411;-73.9632005;40.7770411, -73.9632005
MN;14.0;40.7712744;-73.9632037;40.7712744, -73.9632037
MN;8.0;40.8057702;-73.9632135;40.8057702, -73.9632135
MN;20.0;40.7705361;-73.9632222;40.7705361, -73.9632222
MN;11.0;40.7685764;-73.9632521;40.7685764, -73.9632521
MN;15.0;40.7753229;-73.9632628;40.7753229, -73.9632628
MN;7.0;40.7590851;-73.9632646;40.7590851, -73.9632646
MN;8.0;40.7672671;-73.9632709;40.7672671, -73.9632709
MN;14.0;40.7540484;-73.9632782;40.7540484, -73.9632782
BK;7.0;40.7079777;-73.9632783;40.7079777, -73.9632783
MN;9.0;40.7979505;-73.9632901;40.7979505, -73.9632901
MN;16.0;40.7587694;-73.9632936;40.7587694, -73.9632936
MN;13.0;40.7740247;-73.9632961;40.7740247, -73.9632961
MN;15.0;40.8046449;-73.9633045;40.8046449, -73.9633045
BK;40.0;40.7208589;-73.9633109;40.7208589, -73.9633109
MN;8.0;40.8054876;-73.9633148;40.8054876, -73.9633148
MN;24.0;40.7582013;-73.9633589;40.7582013, -73.9633589
BK;24.0;40.6892447;-73.9633788;40.6892447, -73.9633788
MN;19.0;40.7723971;-73.9634089;40.7723971, -73.9634089
MN;15.0;40.774140;-73.9634115;40.774140, -73.9634115
BK;7.0;40.717030;-73.9634176;40.717030, -73.9634176
BK;7.0;40.6779884;-73.9634246;40.6779884, -73.9634246
MN;9.0;40.804236;-73.9634311;40.804236, -73.9634311
BK;7.0;40.7180264;-73.9634351;40.7180264, -73.9634351
MN;14.0;40.7637594;-73.9634605;40.7637594, -73.9634605
MN;7.0;40.7703084;-73.9634606;40.7703084, -73.9634606
MN;9.0;40.8001217;-73.9634623;40.8001217, -73.9634623
MN;20.0;40.7663779;-73.9634735;40.7663779, -73.9634735
MN;11.0;40.7541473;-73.9635091;40.7541473, -73.9635091
BK;8.0;40.6074145;-73.9635137;40.6074145, -73.9635137
BK;7.0;40.7079202;-73.9635164;40.7079202, -73.9635164
MN;17.0;40.7738217;-73.9635345;40.7738217, -73.9635345
MN;20.0;40.7721282;-73.9635426;40.7721282, -73.9635426
BK;8.0;40.6944187;-73.9635526;40.6944187, -73.9635526
MN;50.0;40.764775;-73.9635575;40.764775, -73.9635575
MN;12.0;40.7706899;-73.9635831;40.7706899, -73.9635831
BK;8.0;40.7159267;-73.9635842;40.7159267, -73.9635842
MN;17.0;40.7563953;-73.9635909;40.7563953, -73.9635909
MN;20.0;40.7580065;-73.9636406;40.7580065, -73.9636406
MN;8.0;40.8051446;-73.9636654;40.8051446, -73.9636654
MN;11.0;40.8015325;-73.9636782;40.8015325, -73.9636782
BK;7.0;40.6798852;-73.9636832;40.6798852, -73.9636832
MN;9.0;40.7641437;-73.9636914;40.7641437, -73.9636914
MN;7.0;40.769905;-73.9636918;40.769905, -73.9636918
BK;7.0;40.7096796;-73.9636958;40.7096796, -73.9636958
MN;34.0;40.7549351;-73.9636964;40.7549351, -73.9636964
MN;14.0;40.8092699;-73.9637029;40.8092699, -73.9637029
BK;21.0;40.7050492;-73.9637055;40.7050492, -73.9637055
BK;06.Mai;40.6441975;-73.9637062;40.6441975, -73.9637062
MN;17.0;40.756689;-73.9637171;40.756689, -73.9637171
MN;12.0;40.7687741;-73.9637177;40.7687741, -73.9637177
MN;19.0;40.8108152;-73.9637273;40.8108152, -73.9637273
MN;15.0;40.7589562;-73.9637339;40.7589562, -73.9637339
BK;7.0;40.6939384;-73.9637368;40.6939384, -73.9637368
BK;7.0;40.6725429;-73.9637412;40.6725429, -73.9637412
BK;7.0;40.651485;-73.9637419;40.651485, -73.9637419
MN;20.0;40.770432;-73.9637529;40.770432, -73.9637529
BK;7.0;40.6945011;-73.9637581;40.6945011, -73.9637581
MN;13.0;40.7666717;-73.9637766;40.7666717, -73.9637766
MN;14.0;40.763367;-73.9638037;40.763367, -73.9638037
MN;13.0;40.7542764;-73.9638122;40.7542764, -73.9638122
MN;9.0;40.7663561;-73.9638201;40.7663561, -73.9638201
BK;7.0;40.6441811;-73.9638431;40.6441811, -73.9638431
BK;7.0;40.7119935;-73.9638496;40.7119935, -73.9638496
MN;8.0;40.8043981;-73.9638536;40.8043981, -73.9638536
BK;8.0;40.6487622;-73.9638551;40.6487622, -73.9638551
MN;17.0;40.7675226;-73.9638736;40.7675226, -73.9638736
MN;8.0;40.8052215;-73.9638749;40.8052215, -73.9638749
MN;19.0;40.7939763;-73.9638773;40.7939763, -73.9638773
MN;13.0;40.7593542;-73.9639106;40.7593542, -73.9639106
MN;19.0;40.7717879;-73.9639291;40.7717879, -73.9639291
BK;7.0;40.7127648;-73.9639466;40.7127648, -73.9639466
BK;30.0;40.719344;-73.9639611;40.719344, -73.9639611
MN;14.0;40.7714723;-73.9639618;40.7714723, -73.9639618
MN;32.0;40.7656781;-73.9639685;40.7656781, -73.9639685
BK;8.0;40.5800188;-73.9639751;40.5800188, -73.9639751
MN;8.0;40.8049608;-73.9640014;40.8049608, -73.9640014
MN;31.0;40.7560029;-73.9640026;40.7560029, -73.9640026
MN;16.0;40.776089;-73.9640098;40.776089, -73.9640098
MN;7.0;40.7731548;-73.9640186;40.7731548, -73.9640186
MN;17.0;40.7963753;-73.9640313;40.7963753, -73.9640313
MN;15.0;40.7743241;-73.9640324;40.7743241, -73.9640324
MN;10.0;40.8033551;-73.9640456;40.8033551, -73.9640456
MN;19.0;40.7759435;-73.9640532;40.7759435, -73.9640532
MN;15.0;40.7590908;-73.9640551;40.7590908, -73.9640551
MN;9.0;40.7664577;-73.9640583;40.7664577, -73.9640583
MN;8.0;40.8053039;-73.9640663;40.8053039, -73.9640663
BK;19.0;40.6070003;-73.9640686;40.6070003, -73.9640686
MN;16.0;40.7585254;-73.9640698;40.7585254, -73.9640698
MN;20.0;40.7575373;-73.9640704;40.7575373, -73.9640704
MN;30.0;40.7643387;-73.9640811;40.7643387, -73.9640811
BK;13.0;40.703622;-73.9640922;40.703622, -73.9640922
BK;7.0;40.717678;-73.9640955;40.717678, -73.9640955
MN;10.0;40.7540679;-73.9640975;40.7540679, -73.9640975
MN;12.0;40.775680;-73.9641003;40.775680, -73.9641003
MN;12.0;40.7723699;-73.9641165;40.7723699, -73.9641165
MN;13.0;40.7544138;-73.9641298;40.7544138, -73.9641298
MN;11.0;40.8099946;-73.9641324;40.8099946, -73.9641324
MN;30.0;40.7700917;-73.9641358;40.7700917, -73.9641358
BK;7.0;40.6518803;-73.9641381;40.6518803, -73.9641381
BK;7.0;40.7174886;-73.9641425;40.7174886, -73.9641425
MN;18.Mai;40.7582427;-73.9641638;40.7582427, -73.9641638
BK;7.0;40.6818753;-73.9641724;40.6818753, -73.9641724
BK;15.0;40.672565;-73.9641918;40.672565, -73.9641918
MN;20.0;40.755756;-73.9642265;40.755756, -73.9642265
MN;35.5;40.7601668;-73.9642278;40.7601668, -73.9642278
BK;30.0;40.7196954;-73.9642279;40.7196954, -73.9642279
MN;9.0;40.8104311;-73.9642297;40.8104311, -73.9642297
MN;19.0;40.8045629;-73.9642436;40.8045629, -73.9642436
MN;13.0;40.7635922;-73.9642476;40.7635922, -73.9642476
MN;20.0;40.7640973;-73.9642582;40.7640973, -73.9642582
MN;11.0;40.809808;-73.9642661;40.809808, -73.9642661
MN;19.0;40.755122;-73.9642738;40.755122, -73.9642738
BK;11.0;40.7118125;-73.9642754;40.7118125, -73.9642754
BK;12.0;40.5793849;-73.9642778;40.5793849, -73.9642778
MN;8.0;40.799422;-73.9642861;40.799422, -73.9642861
MN;15.0;40.7716096;-73.9642866;40.7716096, -73.9642866
MN;7.0;40.7698338;-73.9642876;40.7698338, -73.9642876
BK;16.0;40.6926732;-73.9642928;40.6926732, -73.9642928
MN;11.0;40.7668887;-73.9642928;40.7668887, -73.9642928
MN;17.0;40.7709811;-73.9643086;40.7709811, -73.9643086
BK;12.0;40.579492;-73.9643173;40.579492, -73.9643173
BK;21.0;40.7056121;-73.9643292;40.7056121, -73.9643292
MN;17.0;40.7585941;-73.9643405;40.7585941, -73.9643405
MN;16.0;40.7568676;-73.9643451;40.7568676, -73.9643451
MN;11.0;40.8096708;-73.9643673;40.8096708, -73.9643673
BK;7.0;40.6534943;-73.9643715;40.6534943, -73.9643715
MN;12.0;40.8102335;-73.9643743;40.8102335, -73.9643743
MN;31.0;40.7651238;-73.9643912;40.7651238, -73.9643912
BK;24.0;40.689127;-73.9643993;40.689127, -73.9643993
MN;12.0;40.8035144;-73.9644068;40.8035144, -73.9644068
MN;18.0;40.771069;-73.9644385;40.771069, -73.9644385
BK;7.0;40.6800665;-73.9644402;40.6800665, -73.9644402
MN;12.0;40.8079472;-73.9644513;40.8079472, -73.9644513
MN;15.0;40.7754249;-73.9644543;40.7754249, -73.9644543
BK;12.0;40.5794179;-73.9644614;40.5794179, -73.9644614
MN;13.0;40.7545539;-73.9644618;40.7545539, -73.9644618
MN;19.0;40.7931806;-73.9644628;40.7931806, -73.9644628
MN;18.0;40.7694578;-73.9644647;40.7694578, -73.9644647
MN;7.0;40.7533544;-73.9644733;40.7533544, -73.9644733
MN;10.0;40.7612346;-73.9644763;40.7612346, -73.9644763
MN;11.0;40.7725456;-73.9644775;40.7725456, -73.9644775
MN;12.0;40.8100853;-73.9644827;40.8100853, -73.9644827
MN;11.0;40.8095089;-73.9644866;40.8095089, -73.9644866
BK;12.0;40.5794975;-73.9644901;40.5794975, -73.9644901
BK;8.0;40.6933018;-73.9644908;40.6933018, -73.9644908
MN;12.0;40.773693;-73.9645093;40.773693, -73.9645093
MN;21.0;40.758638;-73.9645101;40.758638, -73.9645101
BK;12.0;40.5795771;-73.9645189;40.5795771, -73.9645189
MN;18.0;40.7717058;-73.9645212;40.7717058, -73.9645212
MN;8.0;40.805175;-73.9645251;40.805175, -73.9645251
MN;18.0;40.7752986;-73.9645482;40.7752986, -73.9645482
BK;12.0;40.5796732;-73.9645512;40.5796732, -73.9645512
MN;17.0;40.7578723;-73.9645683;40.7578723, -73.9645683
MN;12.0;40.8099426;-73.9645876;40.8099426, -73.9645876
MN;14.0;40.7575649;-73.9645973;40.7575649, -73.9645973
MN;07.Mai;40.8063553;-73.9646003;40.8063553, -73.9646003
MN;45.0;40.7594835;-73.9646035;40.7594835, -73.9646035
BK;11.0;40.7041904;-73.9646077;40.7041904, -73.9646077
MN;16.0;40.7684945;-73.9646096;40.7684945, -73.9646096
MN;14.0;40.7751944;-73.9646241;40.7751944, -73.9646241
MN;10.0;40.8093141;-73.9646276;40.8093141, -73.9646276
MN;15.0;40.7711376;-73.9646479;40.7711376, -73.9646479
BK;41.0;40.7195254;-73.9646572;40.7195254, -73.9646572
MN;18.0;40.767693;-73.9646606;40.767693, -73.9646606
BK;7.0;40.5760281;-73.9646612;40.5760281, -73.9646612
MN;12.0;40.8077085;-73.9646754;40.8077085, -73.9646754
MN;14.0;40.8061193;-73.9646871;40.8061193, -73.9646871
MN;12.0;40.8098054;-73.9646888;40.8098054, -73.9646888
MN;11.0;40.7751038;-73.9646891;40.7751038, -73.9646891
BK;8.0;40.703754;-73.9646981;40.703754, -73.9646981
BK;20.0;40.7093176;-73.9647168;40.7093176, -73.9647168
MN;9.0;40.7543289;-73.9647182;40.7543289, -73.9647182
BK;10.0;40.6205131;-73.9647277;40.6205131, -73.9647277
MN;16.0;40.773457;-73.9647297;40.773457, -73.9647297
MN;12.0;40.8080653;-73.9647367;40.8080653, -73.9647367
MN;19.0;40.7708467;-73.9647419;40.7708467, -73.9647419
MN;15.0;40.7587616;-73.9647483;40.7587616, -73.9647483
MN;10.0;40.7538485;-73.9647509;40.7538485, -73.9647509
MN;12.0;40.803660;-73.9647534;40.803660, -73.9647534
MN;14.0;40.7750105;-73.9647614;40.7750105, -73.9647614
MN;10.0;40.8090534;-73.9647723;40.8090534, -73.9647723
MN;17.0;40.7527863;-73.9647731;40.7527863, -73.9647731
BK;19.0;40.7138081;-73.9647757;40.7138081, -73.9647757
BK;7.0;40.7171402;-73.9648028;40.7171402, -73.9648028
BK;8.0;40.6532502;-73.9648041;40.6532502, -73.9648041
MN;12.0;40.8030974;-73.9648043;40.8030974, -73.9648043
MN;9.0;40.8096435;-73.9648045;40.8096435, -73.9648045
MN;42.0;40.7644982;-73.9648427;40.7644982, -73.9648427
MN;10.0;40.7986729;-73.9648464;40.7986729, -73.9648464
MN;7.0;40.7738413;-73.9648595;40.7738413, -73.9648595
MN;17.0;40.7547077;-73.9648624;40.7547077, -73.9648624
BK;14.0;40.585646;-73.9648685;40.585646, -73.9648685
MN;12.0;40.8072968;-73.9648743;40.8072968, -73.9648743
MN;13.0;40.7535933;-73.9649026;40.7535933, -73.9649026
MN;29.0;40.7604799;-73.9649098;40.7604799, -73.9649098
MN;16.0;40.7730371;-73.9649213;40.7730371, -73.9649213
MN;7.0;40.7568788;-73.9649226;40.7568788, -73.9649226
BK;7.0;40.7101494;-73.9649327;40.7101494, -73.9649327
MN;10.0;40.8081477;-73.9649353;40.8081477, -73.9649353
MN;10.0;40.8094487;-73.9649491;40.8094487, -73.9649491
BK;7.0;40.696851;-73.9649938;40.696851, -73.9649938
MN;19.0;40.7944488;-73.9650075;40.7944488, -73.9650075
MN;12.0;40.8092566;-73.9650214;40.8092566, -73.9650214
MN;14.0;40.771297;-73.9650233;40.771297, -73.9650233
BK;9.0;40.6962938;-73.9650266;40.6962938, -73.9650266
MN;8.0;40.8057077;-73.9650269;40.8057077, -73.9650269
MN;7.0;40.7995238;-73.9650482;40.7995238, -73.9650482
MN;12.0;40.771931;-73.9650518;40.771931, -73.9650518
BK;7.0;40.6973231;-73.9650765;40.6973231, -73.9650765
MN;30.0;40.7630161;-73.9650782;40.7630161, -73.9650782
MN;7.0;40.807382;-73.9650802;40.807382, -73.9650802
MN;9.0;40.8038056;-73.9650929;40.8038056, -73.9650929
MN;17.0;40.7701689;-73.9651033;40.7701689, -73.9651033
MN;11.0;40.7678853;-73.9651153;40.7678853, -73.9651153
MN;17.0;40.8078925;-73.9651196;40.8078925, -73.9651196
MN;14.0;40.7745138;-73.9651335;40.7745138, -73.9651335
MN;12.0;40.8091221;-73.9651443;40.8091221, -73.9651443
BK;8.0;40.5804694;-73.9651448;40.5804694, -73.9651448
MN;13.0;40.7540298;-73.9651587;40.7540298, -73.9651587
BK;7.0;40.6873816;-73.9651683;40.6873816, -73.9651683
BK;8.0;40.7094166;-73.9651748;40.7094166, -73.9651748
MN;17.0;40.8016647;-73.9651843;40.8016647, -73.9651843
MN;7.0;40.7987526;-73.9651858;40.7987526, -73.9651858
MN;10.0;40.8082631;-73.9652134;40.8082631, -73.9652134
MN;16.0;40.7713766;-73.9652146;40.7713766, -73.9652146
MN;13.0;40.7532668;-73.9652168;40.7532668, -73.9652168
BK;7.0;40.6809753;-73.9652185;40.6809753, -73.9652185
MN;13.0;40.8089108;-73.9652311;40.8089108, -73.9652311
MN;7.0;40.7607325;-73.9652526;40.7607325, -73.9652526
MN;17.0;40.791490;-73.9652546;40.791490, -73.9652546
MN;30.0;40.7556438;-73.9652589;40.7556438, -73.9652589
MN;12.0;40.8032951;-73.9652774;40.8032951, -73.9652774
BK;7.0;40.6837942;-73.9652891;40.6837942, -73.9652891
MN;18.0;40.7922147;-73.9652904;40.7922147, -73.9652904
MN;15.0;40.7657472;-73.9653006;40.7657472, -73.9653006
MN;21.0;40.7912321;-73.9653017;40.7912321, -73.9653017
BK;8.0;40.7149528;-73.9653054;40.7149528, -73.9653054
MN;13.0;40.7723593;-73.9653079;40.7723593, -73.9653079
MN;18.0;40.7530363;-73.9653216;40.7530363, -73.9653216
MN;20.0;40.7640509;-73.9653231;40.7640509, -73.9653231
BK;7.0;40.6932088;-73.9653311;40.6932088, -73.9653311
MN;20.0;40.7697792;-73.9653346;40.7697792, -73.9653346
BK;7.0;40.7124523;-73.9653463;40.7124523, -73.9653463
BK;10.0;40.5812819;-73.9653532;40.5812819, -73.9653532
BK;12.0;40.6968291;-73.9653581;40.6968291, -73.9653581
MN;20.0;40.7637573;-73.9653846;40.7637573, -73.9653846
MN;13.0;40.7616164;-73.9653857;40.7616164, -73.9653857
BK;7.0;40.5794813;-73.9653865;40.5794813, -73.9653865
MN;18.0;40.7741351;-73.9653901;40.7741351, -73.9653901
BK;8.0;40.6937248;-73.9654066;40.6937248, -73.9654066
MN;7.0;40.7574169;-73.9654348;40.7574169, -73.9654348
MN;10.0;40.8083647;-73.9654553;40.8083647, -73.9654553
BK;7.0;40.7093371;-73.9654814;40.7093371, -73.9654814
MN;10.0;40.8047471;-73.9654825;40.8047471, -73.9654825
MN;12.0;40.806523;-73.9654888;40.806523, -73.9654888
MN;17.0;40.7917015;-73.9654929;40.7917015, -73.9654929
MN;10.0;40.8050655;-73.9654968;40.8050655, -73.9654968
MN;8.0;40.8042668;-73.9654972;40.8042668, -73.9654972
MN;9.0;40.803114;-73.9655014;40.803114, -73.9655014
MN;9.0;40.8072311;-73.9655029;40.8072311, -73.9655029
MN;20.0;40.7695322;-73.9655152;40.7695322, -73.9655152
MN;7.0;40.755814;-73.9655187;40.755814, -73.9655187
MN;11.0;40.7680583;-73.9655232;40.7680583, -73.9655232
MN;22.0;40.7923163;-73.9655287;40.7923163, -73.9655287
MN;14.0;40.8039814;-73.9655479;40.8039814, -73.9655479
MN;19.0;40.7936694;-73.9655569;40.7936694, -73.9655569
MN;8.0;40.8075797;-73.9655569;40.8075797, -73.9655569
MN;20.0;40.7738086;-73.9655671;40.7738086, -73.9655671
MN;43.0;40.7623657;-73.9655911;40.7623657, -73.9655911
MN;12.0;40.803427;-73.9655916;40.803427, -73.9655916
MN;32.0;40.7541727;-73.9655917;40.7541727, -73.9655917
MN;8.0;40.8080903;-73.9655964;40.8080903, -73.9655964
MN;17.0;40.7721727;-73.9656077;40.7721727, -73.9656077
MN;13.0;40.7563548;-73.9656087;40.7563548, -73.9656087
MN;13.0;40.7574993;-73.9656333;40.7574993, -73.9656333
MN;14.0;40.7949924;-73.9656393;40.7949924, -73.9656393
MN;10.0;40.7571864;-73.9656551;40.7571864, -73.9656551
BK;12.0;40.7049016;-73.9656785;40.7049016, -73.9656785
MN;10.0;40.766568;-73.9656828;40.766568, -73.9656828
MN;13.0;40.7531736;-73.9656861;40.7531736, -73.9656861
MN;12.0;40.8085102;-73.9656973;40.8085102, -73.9656973
MN;16.0;40.7908122;-73.9657425;40.7908122, -73.9657425
BK;7.0;40.5795665;-73.9657501;40.5795665, -73.9657501
MN;7.0;40.7639028;-73.9657528;40.7639028, -73.9657528
MN;8.0;40.8043767;-73.9657572;40.8043767, -73.9657572
MN;18.0;40.7598159;-73.9657657;40.7598159, -73.9657657
MN;39.0;40.7632523;-73.9657675;40.7632523, -73.9657675
MN;15.0;40.7551252;-73.9657681;40.7551252, -73.9657681
MN;17.0;40.7972816;-73.9657717;40.7972816, -73.9657717
MN;12.0;40.7706357;-73.9658071;40.7706357, -73.9658071
MN;13.0;40.8060565;-73.9658214;40.8060565, -73.9658214
MN;7.0;40.8074645;-73.9658243;40.8074645, -73.9658243
MN;18.0;40.7924399;-73.9658284;40.7924399, -73.9658284
MN;8.0;40.806556;-73.9658392;40.806556, -73.9658392
MN;12.0;40.773493;-73.9658489;40.773493, -73.9658489
MN;13.0;40.7556412;-73.9658653;40.7556412, -73.9658653
MN;13.0;40.7667355;-73.9658777;40.7667355, -73.9658777
MN;12.0;40.7567967;-73.9658972;40.7567967, -73.9658972
MN;8.0;40.8035616;-73.9659057;40.8035616, -73.9659057
MN;14.0;40.7928077;-73.9659076;40.7928077, -73.9659076
BK;9.0;40.6818127;-73.9659283;40.6818127, -73.9659283
MN;16.0;40.7648169;-73.9659761;40.7648169, -73.9659761
MN;15.0;40.7943585;-73.9659863;40.7943585, -73.9659863
MN;37.0;40.7525205;-73.9659896;40.7525205, -73.9659896
MN;7.0;40.8058013;-73.9660093;40.8058013, -73.9660093
MN;7.0;40.8082578;-73.9660153;40.8082578, -73.9660153
MN;20.0;40.7599285;-73.9660328;40.7599285, -73.9660328
MN;12.0;40.7656596;-73.9660334;40.7656596, -73.9660334
MN;11.0;40.8041984;-73.9660643;40.8041984, -73.9660643
BK;7.0;40.7108084;-73.9660758;40.7108084, -73.9660758
MN;26.0;40.7533439;-73.9660902;40.7533439, -73.9660902
MN;7.0;40.7627337;-73.9660927;40.7627337, -73.9660927
BK;7.0;40.6830479;-73.9660935;40.6830479, -73.9660935
MN;25.0;40.7616276;-73.9661185;40.7616276, -73.9661185
MN;8.0;40.792569;-73.9661317;40.792569, -73.9661317
MN;9.0;40.7552598;-73.9661362;40.7552598, -73.9661362
MN;7.0;40.7684812;-73.9661403;40.7684812, -73.9661403
MN;16.0;40.8009404;-73.9661707;40.8009404, -73.9661707
MN;23.0;40.7643998;-73.9662001;40.7643998, -73.9662001
MN;15.0;40.7702241;-73.9662044;40.7702241, -73.9662044
BK;8.0;40.5779664;-73.9662045;40.5779664, -73.9662045
BK;25.0;40.7062494;-73.9662224;40.7062494, -73.9662224
MN;15.0;40.790376;-73.9662231;40.790376, -73.9662231
MN;15.0;40.8078379;-73.9662287;40.8078379, -73.9662287
MN;7.0;40.762838;-73.9662442;40.762838, -73.9662442
MN;17.0;40.7609524;-73.9662633;40.7609524, -73.9662633
MN;8.0;40.8067401;-73.9662726;40.8067401, -73.9662726
BK;12.0;40.7103007;-73.9662925;40.7103007, -73.9662925
MN;10.0;40.7561519;-73.9663162;40.7561519, -73.9663162
MN;14.0;40.7728317;-73.9663186;40.7728317, -73.9663186
MN;14.0;40.7682342;-73.9663209;40.7682342, -73.9663209
MN;20.0;40.7601564;-73.9663395;40.7601564, -73.9663395
MN;20.0;40.762591;-73.9663491;40.762591, -73.9663491
MN;12.0;40.7901125;-73.9663532;40.7901125, -73.9663532
MN;11.0;40.7651766;-73.9663622;40.7651766, -73.9663622
MN;13.0;40.8075745;-73.9663661;40.8075745, -73.9663661
MN;15.0;40.7926651;-73.9663664;40.7926651, -73.9663664
MN;35.0;40.7612681;-73.9663714;40.7612681, -73.9663714
MN;11.0;40.7593001;-73.9663724;40.7593001, -73.9663724
MN;13.0;40.7669881;-73.9663829;40.7669881, -73.9663829
MN;13.0;40.7604035;-73.9663899;40.7604035, -73.9663899
MN;34.0;40.7569533;-73.9663988;40.7569533, -73.9663988
MN;14.0;40.772667;-73.9664126;40.772667, -73.9664126
MN;16.0;40.7724804;-73.9664488;40.7724804, -73.9664488
BK;16.0;40.6938541;-73.9664703;40.6938541, -73.9664703
MN;13.0;40.7938262;-73.9664777;40.7938262, -73.9664777
MN;12.0;40.8037044;-73.9664836;40.8037044, -73.9664836
MN;16.0;40.8010723;-73.9664885;40.8010723, -73.9664885
MN;13.0;40.7666643;-73.9665203;40.7666643, -73.9665203
MN;15.0;40.7719314;-73.9665212;40.7719314, -73.9665212
BK;7.0;40.5802804;-73.9665345;40.5802804, -73.9665345
MN;14.0;40.7551089;-73.9665477;40.7551089, -73.9665477
MN;16.Mai;40.7897201;-73.9665592;40.7897201, -73.9665592
BK;42.0;40.7159468;-73.9666071;40.7159468, -73.9666071
MN;8.0;40.8052443;-73.9666418;40.8052443, -73.9666418
MN;16.0;40.7953742;-73.9666575;40.7953742, -73.9666575
MN;06.Mai;40.7626543;-73.9666631;40.7626543, -73.9666631
MN;7.0;40.7895637;-73.9666713;40.7895637, -73.9666713
MN;8.0;40.8064135;-73.9666773;40.8064135, -73.9666773
MN;13.0;40.7716735;-73.9666983;40.7716735, -73.9666983
MN;8.0;40.8028152;-73.9667224;40.8028152, -73.9667224
MN;21.0;40.7678912;-73.9667291;40.7678912, -73.9667291
MN;9.0;40.7651383;-73.9667449;40.7651383, -73.9667449
MN;15.0;40.7922288;-73.9667458;40.7922288, -73.9667458
MN;29.0;40.7947101;-73.9667518;40.7947101, -73.9667518
MN;15.0;40.7646195;-73.9667523;40.7646195, -73.9667523
MN;20.0;40.7662883;-73.9667587;40.7662883, -73.9667587
BK;11.0;40.5812933;-73.9667644;40.5812933, -73.9667644
MN;7.0;40.7543816;-73.9667647;40.7543816, -73.9667647
MN;15.0;40.7894045;-73.9667869;40.7894045, -73.9667869
MN;29.0;40.7578482;-73.9667954;40.7578482, -73.9667954
MN;20.0;40.7596296;-73.9667982;40.7596296, -73.9667982
MN;36.0;40.7602609;-73.9668231;40.7602609, -73.9668231
MN;8.0;40.7994585;-73.9668289;40.7994585, -73.9668289
MN;12.0;40.806979;-73.9668323;40.806979, -73.9668323
MN;18.0;40.7702435;-73.9668434;40.7702435, -73.9668434
MN;14.0;40.7547412;-73.9668547;40.7547412, -73.9668547
MN;7.0;40.8020467;-73.9668565;40.8020467, -73.9668565
BK;7.0;40.6967363;-73.9668655;40.6967363, -73.9668655
MN;16.0;40.8048464;-73.9668767;40.8048464, -73.9668767
MN;12.0;40.7676305;-73.9668808;40.7676305, -73.9668808
MN;28.0;40.7930523;-73.9668862;40.7930523, -73.9668862
MN;12.0;40.7720633;-73.9668894;40.7720633, -73.9668894
BK;7.0;40.5808761;-73.9668942;40.5808761, -73.9668942
BK;7.0;40.7108718;-73.9668982;40.7108718, -73.9668982
